# Sky View Factor Data
# Point_ID X Y Z SkyViewFactor
716 19.1667 14.1667 0 0.998777
717 20.8333 14.1667 0 0.998964
718 22.5 14.1667 0 0.999577
719 24.1667 14.1667 0 0.999126
720 -24.1667 15.8333 0 0.999996
721 -22.5 15.8333 0 0.999532
722 -20.8333 15.8333 0 0.999296
723 -19.1667 15.8333 0 0.998877
724 -17.5 15.8333 0 0.998516
725 -15.8333 15.8333 0 0.997251
726 -14.1667 15.8333 0 0.998294
727 -12.5 15.8333 0 0.994239
728 -10.8333 15.8333 0 0.993959
729 -9.16667 15.8333 0 0.993681
730 -7.5 15.8333 0 0.995323
731 -5.83333 15.8333 0 0.988973
732 -4.16667 15.8333 0 0.988329
733 -2.5 15.8333 0 0.992398
734 -0.833333 15.8333 0 0.995265
735 0.833333 15.8333 0 0.994412
736 2.5 15.8333 0 0.993793
737 4.16667 15.8333 0 0.99191
738 5.83333 15.8333 0 0.992183
739 7.5 15.8333 0 0.996569
740 9.16667 15.8333 0 0.995402
741 10.8333 15.8333 0 0.996095
742 12.5 15.8333 0 0.995106
743 14.1667 15.8333 0 0.998757
744 15.8333 15.8333 0 0.996783
745 17.5 15.8333 0 0.998595
746 19.1667 15.8333 0 0.99856
747 20.8333 15.8333 0 0.997283
748 22.5 15.8333 0 0.997972
749 24.1667 15.8333 0 0.999375
750 -24.1667 17.5 0 1
751 -22.5 17.5 0 0.999373
752 -20.8333 17.5 0 0.999887
753 -19.1667 17.5 0 0.998706
754 -17.5 17.5 0 0.997852
755 -15.8333 17.5 0 0.997077
756 -14.1667 17.5 0 0.998693
757 -12.5 17.5 0 0.999144
758 -10.8333 17.5 0 0.997305
759 -9.16667 17.5 0 0.996556
760 -7.5 17.5 0 0.997759
761 -5.83333 17.5 0 0.998024
762 -4.16667 17.5 0 0.996095
763 -2.5 17.5 0 0.995348
764 -0.833333 17.5 0 0.996172
765 0.833333 17.5 0 0.995929
766 2.5 17.5 0 0.99877
767 4.16667 17.5 0 0.997516
768 5.83333 17.5 0 0.998572
769 7.5 17.5 0 0.997272
770 9.16667 17.5 0 0.997387
771 10.8333 17.5 0 0.996608
772 12.5 17.5 0 0.997802
773 14.1667 17.5 0 0.998999
774 15.8333 17.5 0 0.999338
775 17.5 17.5 0 0.999344
776 19.1667 17.5 0 0.997999
777 20.8333 17.5 0 0.999457
778 22.5 17.5 0 0.999588
779 24.1667 17.5 0 0.999549
780 -24.1667 19.1667 0 0.99974
781 -22.5 19.1667 0 0.999303
782 -20.8333 19.1667 0 0.999955
783 -19.1667 19.1667 0 0.999277
784 -17.5 19.1667 0 0.998597
785 -15.8333 19.1667 0 0.998222
786 -14.1667 19.1667 0 0.998778
787 -12.5 19.1667 0 0.998478
788 -10.8333 19.1667 0 0.99824
789 -9.16667 19.1667 0 0.997929
790 -7.5 19.1667 0 0.998146
791 -5.83333 19.1667 0 0.995102
792 -4.16667 19.1667 0 0.996687
793 -2.5 19.1667 0 0.997243
794 -0.833333 19.1667 0 0.997397
795 0.833333 19.1667 0 0.997294
796 2.5 19.1667 0 0.997502
797 4.16667 19.1667 0 0.99699
798 5.83333 19.1667 0 0.997792
799 7.5 19.1667 0 0.9983
800 9.16667 19.1667 0 0.998499
801 10.8333 19.1667 0 0.99885
802 12.5 19.1667 0 0.999225
803 14.1667 19.1667 0 0.999167
804 15.8333 19.1667 0 0.998462
805 17.5 19.1667 0 0.999643
806 19.1667 19.1667 0 0.999667
807 20.8333 19.1667 0 0.999399
808 22.5 19.1667 0 0.999722
809 24.1667 19.1667 0 0.999128
810 -24.1667 20.8333 0 0.999847
811 -22.5 20.8333 0 0.999497
812 -20.8333 20.8333 0 0.999867
813 -19.1667 20.8333 0 0.999901
814 -17.5 20.8333 0 0.999475
815 -15.8333 20.8333 0 0.999106
816 -14.1667 20.8333 0 0.999307
817 -12.5 20.8333 0 0.999428
818 -10.8333 20.8333 0 0.998995
819 -9.16667 20.8333 0 0.998493
820 -7.5 20.8333 0 0.998682
821 -5.83333 20.8333 0 0.998162
822 -4.16667 20.8333 0 0.999125
823 -2.5 20.8333 0 0.999534
824 -0.833333 20.8333 0 0.998857
825 0.833333 20.8333 0 0.998996
826 2.5 20.8333 0 0.998029
827 4.16667 20.8333 0 0.998982
828 5.83333 20.8333 0 0.996241
829 7.5 20.8333 0 0.99715
830 9.16667 20.8333 0 0.998612
831 10.8333 20.8333 0 0.999487
832 12.5 20.8333 0 0.998639
833 14.1667 20.8333 0 0.998588
834 15.8333 20.8333 0 0.99977
835 17.5 20.8333 0 1
836 19.1667 20.8333 0 0.99962
837 20.8333 20.8333 0 0.999258
838 22.5 20.8333 0 0.99915
839 24.1667 20.8333 0 0.999786
840 -24.1667 22.5 0 0.99966
841 -22.5 22.5 0 0.999833
842 -20.8333 22.5 0 0.99876
843 -19.1667 22.5 0 0.99965
844 -17.5 22.5 0 0.999747
845 -15.8333 22.5 0 0.999554
846 -14.1667 22.5 0 0.999553
847 -12.5 22.5 0 0.999676
848 -10.8333 22.5 0 0.999311
849 -9.16667 22.5 0 0.998877
850 -7.5 22.5 0 0.9991
851 -5.83333 22.5 0 0.998422
852 -4.16667 22.5 0 0.99974
853 -2.5 22.5 0 0.998538
854 -0.833333 22.5 0 0.997613
855 0.833333 22.5 0 0.999404
856 2.5 22.5 0 0.997806
857 4.16667 22.5 0 0.997896
858 5.83333 22.5 0 0.999447
859 7.5 22.5 0 0.998608
860 9.16667 22.5 0 0.999413
861 10.8333 22.5 0 0.999782
862 12.5 22.5 0 0.999365
863 14.1667 22.5 0 0.999689
864 15.8333 22.5 0 1
865 17.5 22.5 0 0.999756
866 19.1667 22.5 0 0.999888
867 20.8333 22.5 0 0.999532
868 22.5 22.5 0 0.999717
869 24.1667 22.5 0 1
870 -24.1667 24.1667 0 1
871 -22.5 24.1667 0 0.999517
872 -20.8333 24.1667 0 0.999261
873 -19.1667 24.1667 0 0.999419
874 -17.5 24.1667 0 1
875 -15.8333 24.1667 0 0.999883
876 -14.1667 24.1667 0 0.999688
877 -12.5 24.1667 0 0.999452
878 -10.8333 24.1667 0 0.999268
879 -9.16667 24.1667 0 0.99993
880 -7.5 24.1667 0 0.99879
881 -5.83333 24.1667 0 0.999054
882 -4.16667 24.1667 0 0.999178
883 -2.5 24.1667 0 0.99893
884 -0.833333 24.1667 0 0.998764
885 0.833333 24.1667 0 0.999565
886 2.5 24.1667 0 0.998376
887 4.16667 24.1667 0 0.999499
888 5.83333 24.1667 0 0.999412
889 7.5 24.1667 0 1
890 9.16667 24.1667 0 0.999101
891 10.8333 24.1667 0 0.999423
892 12.5 24.1667 0 0.999571
893 14.1667 24.1667 0 0.999954
894 15.8333 24.1667 0 1
895 17.5 24.1667 0 0.999587
896 19.1667 24.1667 0 0.999777
897 20.8333 24.1667 0 0.999808
898 22.5 24.1667 0 0.999574
899 24.1667 24.1667 0 0.999977
