# Sky View Factor Data
# Point_ID X Y Z SkyViewFactor
12386 -0.208935 0.864802 1.80403 0
12387 -0.231668 -1.4352 3.57016 0
12388 -0.221925 2.0148 0.650874 0
12389 -0.218221 2.0148 0.657325 0
12390 -0.214034 0.864802 1.71912 0
12391 -0.234916 0.864802 1.60403 0
12392 -0.216513 -0.285198 2.52783 0
12393 -0.233833 2.0148 0.577017 0
12394 -0.215573 -0.285198 2.55777 0
12395 -0.234916 0.864802 1.50726 0
12396 -0.219134 -1.4352 3.38824 0
12397 -0.208935 -0.285198 2.45121 0
12398 -0.234146 2.0148 0.45951 0
12399 -0.233833 0.864802 1.41613 0
12400 -0.210017 2.0148 0.359277 0
12401 -0.221925 -1.4352 3.19792 0
12402 -0.216513 -0.285198 2.42783 0
12403 -0.234916 0.864802 1.30081 0
12404 -0.208935 0.864802 1.30403 0
12405 -1.19567 -1.4352 3.8759 0
12406 -1.20965 -0.913655 3.46999 0
12407 -1.17352 -0.398277 3.09318 0
12408 -0.183925 2.0148 1.08704 0
12409 -1.13187 1.50098 1.50843 0
12410 -1.14346 1.43953 1.5829 0
12411 -0.25951 1.38635 1.59143 0
12412 -8.06319 2.07904 3.8 0
12413 -8.09653 2.08237 4.43667 0
12414 -8.07986 1.47237 3.8 0
12415 -8.00986 1.85904 3.9 0
12416 -7.99653 1.69237 4.73333 0
12417 -8.09653 -2.01429 4.75667 0
12418 -4.69986 -3.18096 3.8 0
12419 -8.06319 -2.41429 3.81313 0
12420 -8.04653 -1.79763 3.81313 0
12421 -4.09319 -3.19763 3.8 0
12422 -4.29653 -3.15429 4.71667 0
12423 -0.0865253 0.685707 3.81387 0.63652
12424 -0.129859 1.09237 3.8 0
12425 -5.50653 3.75571 3.83402 0.0627971
12426 -0.156525 1.06904 4.43333 0.13342
12427 -5.13986 3.68571 4.15 0
12428 -5.65653 3.69904 4.16667 0
12429 -5.70653 3.69904 4.15 0
12430 -2.21153 3.72904 1.155 0.120975
12431 -2.59653 3.69904 0.85 0
12432 -0.126525 2.18571 0.834017 0.377635
12433 -0.146525 1.77904 1.46667 0
12434 -0.169859 2.00237 1.7 0
12435 -0.146525 -2.22096 1.43667 0
12436 -0.183192 -2.01429 0.85 0
12437 -0.163192 -2.24763 0.8 0
12438 -8.07986 -1.20429 1.12 0
12439 -8.00986 -1.81429 1.15 0
12440 -8.09653 -1.41429 0.798333 0
12441 -7.99653 -1.78096 1.15 0
12442 -8.03653 -1.43096 1.73333 0.00155519
12443 -6.32153 3.73237 1.445 0
12444 -6.93986 3.71904 0.8 0
12445 -6.30653 3.69904 1.45 0
12446 -0.170525 -1.99763 1.43333 0.194212
12447 -0.178525 1.03571 4.16667 0
12448 -8.2088 1.47737 3.78104 0.447871
12449 -8.21033 1.48071 3.77834 0.373396
12450 -8.21033 2.07571 3.77834 0.0540008
12451 -4.09653 -3.28429 3.77904 0
12452 -8.07986 1.47571 3.79658 0
12453 -4.09653 -3.3281 3.77834 0.322319
12454 0.0181323 0.487373 3.77838 0.384523
12455 -5.70319 3.89883 3.7806 0.584384
12456 -5.50653 3.76904 3.8 0
12457 -2.79486 3.81285 0.790328 0
12458 -0.0693859 2.38404 0.790328 0.0973391
12459 0.0151414 2.38571 0.764294 0.666931
12460 0.0184747 1.78737 0.776541 0.282034
12461 -0.0260526 2.38071 0.782422 0.120725
12462 -0.0260526 -2.21429 0.782422 0
12463 0.0168081 -2.21429 0.769304 0.134647
12464 -8.20999 -1.80929 0.77971 0.27688
12465 -8.21152 -1.41429 0.765696 0.0583719
12466 -7.97665 1.49413 4.37491 0
12467 -7.99053 1.49837 4.36333 0
12468 -7.97333 1.50305 4.32 0
12469 -7.98386 1.50774 4.41687 0
12470 -7.98561 -2.38271 4.40888 0
12471 -4.12386 -3.11229 4.36 0
12472 -4.12765 -3.09487 4.34736 0
12473 -4.1281 -3.10418 4.42111 0
12474 -5.67753 3.67971 4.43833 0
12475 -0.198525 1.05204 4.43833 0
12476 -0.215491 1.0626 4.37472 0
12477 -0.209189 1.05367 4.41687 0
12478 -5.66953 3.68171 4.41167 0
12479 -5.6881 3.67971 4.41265 0
12480 -0.205076 2.36774 1.4131 0
12481 -2.76495 3.65803 1.41197 0
12482 -0.20725 2.3626 1.40797 0
12483 -0.224852 2.36259 1.41262 0
12484 -0.215491 2.35882 1.34736 0
12485 -0.204887 2.35458 1.40842 0
12486 -0.198525 -1.62896 1.43667 0
12487 -7.98798 -1.79633 1.4131 0
12488 -7.98561 -1.78271 1.40888 0
12489 -6.87542 3.65314 1.37842 0
12490 -6.87495 3.67559 1.42111 0
12491 -6.30653 -0.249293 4.38333 0
12492 -5.52486 -0.23096 3 0
12493 -6.30153 -0.207627 4.38333 0
12494 -5.76819 -0.207627 5.075 0
12495 -5.17486 2.13404 2.09 0
12496 -3.80986 1.39071 3.68667 0
12497 -5.21986 2.41071 0.696667 0
12498 -5.17319 -1.00929 1.39333 0
12499 -5.21653 2.13404 2.07 0
12500 -5.17653 2.40071 1.38333 0
12501 -5.17486 2.40071 0 0
12502 -3.86153 -3.11263 1.37333 0
12503 -3.82653 -3.16763 1.35 0
12504 -5.18986 -1.30263 2.04 0
12505 -6.12024 -0.165323 4.00233 0
12506 -6.10648 -0.154648 3.99741 0
12507 -6.20027 -0.289196 4.00233 0
12508 -6.12056 -0.289322 4.00781 0
12509 -6.19973 -0.287871 4.00726 0
12510 -6.2072 -0.249293 3.99741 0
12511 -3.72977 2.07866 4.00752 0
12512 -3.71888 2.01056 4.00755 0
12513 -3.76319 2.06071 4.01 0
12514 -5.14521 2.29088 1.00233 0
12515 -5.13423 2.22846 0.992447 0
12516 -5.13756 2.21442 1.00233 0
12517 -5.16292 2.30406 0.99248 0
12518 -5.25688 2.21447 1.00726 0
12519 -5.23996 2.30671 0.997667 0
12520 -5.17486 2.28071 0.94 0
12521 -5.22153 2.30737 1.01 0
12522 -5.13756 -1.1643 1.00233 0
12523 -5.12555 -1.15843 1.00233 0
12524 -5.16237 -1.11329 1.00233 0
12525 -5.26155 -1.20526 0.992187 0
12526 -5.17653 -1.10918 1.08312 0
12527 -5.25177 -1.13286 0.997667 0
12528 -5.22153 -1.11929 1.08179 0
12529 -5.21819 -1.11584 0.865095 0
12530 -3.69524 -3.234 1.00726 0
12531 -3.71138 -3.22665 0.992447 0
12532 -3.77953 -3.3512 1.00752 0.642035
12533 -3.77362 -3.34763 1.00752 0.250642
12534 -3.78488 -3.31929 1.00233 0
12535 -0.209701 1.48888 1.55058 0
12536 -7.55076 2.20202 0.662562 0
12537 -7.73627 2.25845 0.849612 0
12538 -7.65897 2.2574 0.787007 0
12539 -7.84298 2.2576 0.84848 0
12540 -7.91695 2.23659 0.849888 0
12541 -7.9045 2.24549 0.84937 0
12542 -7.93761 2.20396 0.849457 0
12543 -7.93299 2.21542 0.849889 0
12544 -7.87994 2.25431 0.848312 0
12545 -7.91543 2.21369 0.650076 0
12546 -7.91041 2.23932 0.651248 0
12547 -7.88428 2.25132 0.657292 0
12548 -7.91338 2.24277 0.658944 0
12549 -7.907 2.24793 0.66242 0
12550 -7.8755 2.26042 0.663858 0
12551 -7.91686 2.22651 0.647505 0
12552 -7.92873 2.18256 0.645325 0
12553 -7.94166 1.73923 0.652239 0
12554 -7.93554 1.76553 0.653168 0
12555 -7.81821 2.09957 0.645 0
12556 -7.85158 1.99368 0.645 0
12557 -7.61939 2.06252 0.65 0
12558 -7.57339 2.00274 0.65 0
12559 -7.92652 1.82787 0.663887 0
12560 -7.93554 1.80463 0.654818 0
12561 -7.90031 1.86221 0.785 0
12562 -7.90164 1.85438 0.848972 0
12563 -7.85527 1.88621 0.652806 0
12564 -7.86359 1.86978 0.650158 0
12565 -7.78062 1.88457 0.659035 0
12566 -7.79765 1.88591 0.726004 0
12567 -7.7219 1.88698 0.849626 0
12568 -7.71239 1.87687 0.651334 0
12569 -7.72444 1.88591 0.787007 0
12570 -7.61436 1.87261 0.649459 0
12571 -7.62669 1.88322 0.848705 0
12572 -7.63214 1.88283 0.658269 0
12573 -7.58304 1.84413 0.650916 0
12574 -7.62658 1.8834 0.84919 0
12575 -7.594 1.86094 0.657049 0
12576 -7.55942 1.81798 0.726004 0
12577 -7.55755 1.80819 0.656079 0
12578 -7.56095 1.80545 0.652395 0
12579 -7.56423 1.80979 0.651539 0
12580 -7.56076 1.82312 0.849811 0
12581 -7.5656 2.12855 0.6501 0
12582 -7.5514 2.17329 0.84848 0
12583 -7.54937 1.61651 0.785 0
12584 -7.55054 1.78157 0.849612 0
12585 -7.5785 1.56838 0.725 0
12586 -7.6095 1.55536 0.654788 0
12587 -7.60949 1.55738 0.652086 0
12588 -7.54858 1.61998 0.663858 0
12589 -7.56797 1.62037 0.650085 0
12590 -7.5718 1.57982 0.84952 0
12591 -7.61869 1.55421 0.849876 0
12592 -7.56877 1.58293 0.849885 0
12593 -7.55524 1.60798 0.849448 0
12594 -7.58929 1.56541 0.849869 0
12595 -7.70769 1.55301 0.849561 0
12596 -7.66991 1.55552 0.658706 0
12597 -7.73421 1.55401 0.787007 0
12598 -7.89562 1.5572 0.725 0
12599 -7.9048 1.58249 0.645341 0
12600 -7.87179 1.56593 0.65069 0
12601 -7.89856 1.56444 0.726004 0
12602 -7.90339 1.56888 0.657649 0
12603 -7.93495 1.60708 0.658751 0
12604 -7.93764 1.60591 0.84977 0
12605 -7.89546 1.56205 0.848242 0
12606 -7.66319 1.51071 0.848333 0
12607 -7.58399 1.53876 0.85 0
12608 -7.53191 2.18977 0.85 0
12609 -7.95254 1.56535 0.85 0
12610 -1.49653 3.88571 6.38406 0
12611 -5.70986 3.77904 3.8 0
12612 -0.153192 1.08904 3.8 0
12613 -6.69653 -3.18096 6.40192 0
12614 -4.49653 -3.19429 3.79 0
12615 -8.12986 1.47571 4.43333 0.272921
12616 -8.07986 -2.42429 4.12 0
12617 -8.08986 -1.81096 3.8 0
12618 -7.99653 2.69571 3.53333 0
12619 -7.99653 -0.397627 3.26667 0
12620 -5.24986 -3.18096 0 0
12621 0.00347473 3.25237 1.5 0.366682
12622 -0.129859 2.39571 1.44 0
12623 -0.196525 -0.464293 1.46667 0
12624 -0.129859 -0.98096 2.75 0
12625 -3.75786 0.218707 2 0
12626 -3.75786 0.352707 1 0
12627 -5.19853 -0.115243 1.7873 0
12628 -6.96488 3.68412 0.51715 0
12629 -7.99176 1.19406 0.47905 0
12630 -5.19853 -0.535243 0.4473 0
12631 -5.21653 -0.0406434 1.7873 0
12632 -3.80141 0.218832 3 0
12633 -3.80253 0.358707 3 0
12634 -3.80036 0.219452 0 0
12635 -8.03986 -1.81763 0.8 0
12636 -6.85319 3.68571 0.533333 0
12637 -1.66319 3.88571 2.08333 0.511041
12638 -2.39319 3.78571 1.75333 0
12639 -2.18986 3.76237 0.8 0
12640 0.00347473 -2.58096 0.840796 0.150876
12641 -2.83319 3.73571 1.45333 0
12642 -6.72319 3.71904 1.8 0
12643 -6.14319 0.305707 0.916667 0
12644 -3.69653 -0.642359 4.69167 0
12645 -7.99653 -0.207627 6.03573 0
12646 -12.7599 -0.0142934 1 0.365961
12647 -1.19653 -0.0772601 2.83333 0
12648 -3.12986 -2.68793 3 0
12649 -2.72986 -0.914293 0 0
12650 -1.19653 -1.28186 2.61869 0
12651 -0.863192 1.01814 0.709285 0
12652 -7.79495 2.04052 0.981192 0
12653 -7.81125 2.05503 1.00068 0
12654 -7.77156 2.08279 0.996147 0
12655 -7.77008 2.08014 0.996362 0
12656 -7.7761 2.06061 0.99484 0
12657 -7.78095 2.05929 0.98799 0
12658 -7.79506 2.0703 0.977249 0
12659 -7.78032 2.08308 1.00247 0
12660 -7.91992 1.918 1 0
12661 -7.77809 2.0749 0.988065 0
12662 -7.93196 1.90678 1.00022 0
12663 -7.95682 1.90835 0.98 0
12664 -7.93196 1.90786 1.00011 0
12665 -7.84936 1.91064 1.03687 0
12666 -7.84869 1.9134 1.03665 0
12667 -7.85957 1.91372 1.02405 0
12668 -7.84673 1.91042 1.03617 0
12669 -7.94629 1.90861 0.85 0
12670 -7.91548 1.92586 0.85 0
12671 -7.93326 1.89538 0.85 0
12672 -7.9151 1.88935 0.89 0
12673 -7.91604 1.9266 0.931876 0
12674 -7.89207 1.974 0.925384 0
12675 -7.61637 1.91842 0.85 0
12676 -7.56563 1.93231 0.85 0
12677 -7.81836 2.25757 0.848451 0
12678 -7.56967 2.22635 0.651248 0
12679 -7.54858 2.19144 0.663858 0
12680 -7.57392 2.21602 0.651026 0
12681 -7.62073 2.25187 0.654603 0
12682 -7.57719 2.23541 0.787007 0
12683 -7.60949 2.25403 0.652086 0
12684 -7.5793 2.23645 0.660315 0
12685 -7.62289 2.25739 0.84928 0
12686 -7.58163 2.2409 0.84974 0
12687 -7.60532 2.25263 0.848669 0
12688 -7.56239 2.12479 0.650651 0
12689 -7.5643 2.15109 0.65027 0
12690 -7.56277 1.98014 0.725 0
12691 -7.55361 1.9957 0.658274 0
12692 -7.5594 1.99225 0.848573 0
12693 -7.60174 1.94728 0.787007 0
12694 -7.55182 2.00873 0.849903 0
12695 -7.64072 1.92659 0.651032 0
12696 -7.61406 1.93068 0.659607 0
12697 -7.62179 1.93107 0.66408 0
12698 -7.64029 1.93826 0.645278 0
12699 -7.64097 1.92109 0.725 0
12700 -7.63819 1.92913 0.655825 0
12701 -7.61406 1.93517 0.848992 0
12702 -7.7964 1.92509 0.848974 0
12703 -7.64838 1.92543 0.848179 0
12704 -7.85983 1.93441 0.652034 0
12705 -7.86383 1.93128 0.655516 0
12706 -7.86327 1.93265 0.653935 0
12707 -7.87978 1.93452 0.849908 0
12708 -7.88072 1.93745 0.787007 0
12709 -7.89043 1.95918 0.651335 0
12710 -7.93746 1.99028 0.662876 0
12711 -7.93333 2.00379 0.65367 0
12712 -7.93829 2.04588 0.655921 0
12713 -7.94298 2.05063 0.849806 0
12714 -7.94189 2.16902 0.848983 0
12715 -7.73555 1.74375 0.648333 0
12716 -7.76346 1.78013 0.646667 0
12717 -7.74956 1.78816 0.648333 0
12718 -7.93065 1.98848 0.848252 0
12719 -5.56319 4.18571 6.84364 0.351554
12720 -7.02986 4.18571 6.38163 0.508045
12721 -5.66559 -0.445493 0.38 0
12722 -6.66794 -0.346609 0.36095 0
12723 -6.71613 -0.106827 0.38 0
12724 -5.73121 -0.477243 0.120317 0
12725 -5.73848 -0.269073 0.0349136 0
12726 -5.41742 -0.201625 0.0158636 0
12727 -6.54852 0.00510464 0.0158636 0
12728 -5.37212 -0.328909 0.0285636 0
12729 -5.4004 -0.197477 0.0158636 0
12730 -5.4197 -0.0944771 0.0222136 0
12731 -5.39186 -0.116942 0.0285636 0
12732 -5.39186 -0.111996 0.0285636 0
12733 -5.39224 -0.345465 0.0355531 0
12734 -6.41601 0.109513 0.0222136 0
12735 -5.36456 -0.358799 0.0158636 0
12736 -5.34588 -0.33055 0.0158636 0
12737 -5.34049 -0.25076 0.0490173 0
12738 -6.40409 -0.392769 0.0158636 0
12739 -5.35965 0.15958 0.269113 0
12740 -5.33537 0.105201 0.0659884 0
12741 -6.28363 0.147827 0.0600043 0
12742 -5.60256 0.144856 0.0526183 0
12743 -5.37783 0.119288 0.0365291 0
12744 -6.16897 0.186711 0.378929 0
12745 -5.4819 0.178396 0.371481 0
12746 -6.24159 0.189507 0.258621 0
12747 -6.29987 0.13441 0.0422674 0
12748 -6.61867 -0.00316775 0.169403 0
12749 -6.60012 -0.0149172 0.0451351 0
12750 -6.52307 0.0579555 0.0222136 0
12751 -6.51234 0.145758 0.371467 0
12752 -6.49864 0.161461 0.379266 0
12753 -6.65466 -0.017914 0.137242 0
12754 -6.56377 -0.294537 0.0558637 0
12755 -6.58864 -0.267916 0.0674247 0
12756 -6.52505 -0.381612 0.137242 0
12757 -6.60957 -0.179795 0.0459774 0
12758 -6.06264 -0.381105 0.067682 0
12759 -6.15825 -0.420093 0.258621 0
12760 -6.16847 -0.417309 0.378939 0
12761 -5.66238 -0.420093 0.258621 0
12762 -10.4389 0.120707 0.484149 0
12763 -10.4628 0.108073 0.51135 0.243166
12764 -11.187 0.12404 1.32333 0
12765 -11.3418 0.12404 1.32333 0
12766 -10.4769 0.130707 1.32333 0.0577248
12767 -11.2061 0.120707 1.32333 0.310506
12768 -9.83174 0.120707 0.676667 0.273056
12769 -9.5412 0.12404 0.676667 0.362856
12770 -9.50292 0.120707 1.32333 0.175688
12771 -9.39303 0.12404 0.03 0.298217
12772 -9.57701 0.11904 0.03 0.0894557
12773 -10.0191 0.127373 0.03 0.28967
12774 -10.4836 0.127373 1.97 0
12775 -10.7383 0.11904 1.97 0
12776 -10.3254 0.11904 1.97 0
12777 -9.57701 0.11904 1.97 0
12778 -1.16446 -0.716198 2.93004 0
12779 -10.2996 0.11904 1.97 0
12780 -1.16896 -1.4352 3.66452 0
12781 -1.17779 -1.3912 3.14845 0
12782 -1.17654 -0.285198 2.75847 0
12783 -1.18412 0.864802 1.69758 0
12784 -1.15922 0.864802 1.71613 0
12785 -1.18303 0.864802 1.71613 0
12786 -1.16571 -0.285198 2.62783 0
12787 -1.17469 -0.285198 2.55985 0
12788 -1.17748 0.864802 1.59103 0
12789 -1.1691 -1.4352 3.39527 0
12790 -1.16896 -1.4352 3.37258 0
12791 -1.16571 0.864802 1.49033 0
12792 -1.17252 -0.285198 2.36146 0
12793 -1.16973 -0.285198 2.36146 0
12794 -1.1654 0.864802 1.42073 0
12795 -1.17546 2.0148 0.479436 0
12796 -1.17654 0.864802 1.32097 0
12797 -0.215259 0.295802 1.81828 0
12798 -0.223947 2.0148 0.853526 0
12799 -0.234146 2.0148 0.85951 0
12800 -1.18412 -0.285198 2.34799 0
12801 -0.234916 0.864802 1.80726 0
12802 -0.229503 -0.285198 2.75686 0
12803 -0.234916 0.864802 1.69758 0
12804 -0.234916 -0.285198 2.65121 0
12805 -0.219904 -1.4352 3.49527 0
12806 -0.233833 -1.4352 3.58952 0
12807 -0.228277 0.864802 1.59103 0
12808 -0.226112 0.864802 1.58941 0
12809 -0.223777 2.0148 0.484041 0
12810 -0.233833 -1.4352 3.27178 0
12811 -0.216513 0.864802 1.39033 0
12812 -0.233833 -0.285198 2.33266 0
12813 -0.224716 2.0148 0.36055 0
12814 -0.21976 -1.4352 3.17258 0
12815 -0.227338 -0.285198 2.25847 0
12816 -0.22053 0.864802 1.28733 0
12817 -1.16143 -0.368556 2.994 0
12818 -1.20871 1.38635 1.59143 0
12819 -1.14658 -1.4352 3.9241 0
12820 -1.1589 1.48888 1.55058 0
12821 -0.197377 2.0148 1.0634 0
12822 -1.13575 -0.887813 3.46588 0
12823 -0.187216 0.910018 1.97199 0
12824 -0.21068 0.781445 2.05669 0
12825 -0.191625 0.860896 2.00465 0
12826 -8.03653 1.68071 3.855 0
12827 -8.01319 1.89237 4.8 0
12828 -8.04319 -1.82929 4.445 0.297836
12829 -8.07986 -2.41429 4.43333 0.107934
12830 -8.02319 -2.19763 3.9 0.240644
12831 -8.04653 -1.78596 4.155 0
12832 -4.09319 -3.21429 4.11667 0
12833 -8.04653 -2.42596 3.83479 0
12834 -4.49653 -3.20429 3.82866 0.336434
12835 -4.04653 -3.13096 4.46667 0
12836 -0.146525 1.08904 4.11667 0
12837 -0.113192 1.08904 3.8 0
12838 -5.70986 3.73571 4.11667 0
12839 -2.59653 3.68571 0.816667 0
12840 -5.50653 3.71237 3.85 0
12841 -5.10653 3.69904 4.45 0
12842 -5.30653 3.69904 4.75 0
12843 -5.68986 3.68571 4.43333 0
12844 -2.39653 3.76904 1.75 0
12845 -2.77986 3.72571 1.43333 0.0765304
12846 -0.146525 2.38904 1.11667 0
12847 -0.156525 2.35237 1.15 0.421518
12848 -0.169859 1.78571 1.15 0
12849 -0.109859 -1.61429 0.820892 0
12850 -0.196525 -1.58096 1.45 0
12851 -0.169859 -2.21429 1.15 0
12852 -8.00986 -1.61429 1.75 0
12853 -8.01319 -1.41429 0.8 0
12854 -7.99653 -1.79763 1.43333 0
12855 -8.03653 -1.61429 0.883333 0.386127
12856 -6.30319 3.75237 0.8 0
12857 -6.89153 3.72904 1.445 0.176454
12858 -6.50653 3.69904 1.75 0
12859 -8.01853 -1.59763 1.7 0
12860 -0.174525 1.03571 4.43333 0
12861 -8.20653 -2.01429 3.7679 0
12862 -8.21033 1.47571 3.77834 0.211367
12863 -8.20653 1.67571 3.76447 0
12864 -4.29653 -3.19929 3.79658 0
12865 -4.09653 -3.28477 3.78242 0
12866 -0.116525 0.885707 3.79 0
12867 -0.0265253 0.485707 3.77904 0
12868 -5.30653 3.76737 3.8 0
12869 -0.0272465 2.38237 0.785899 0.360396
12870 -2.39653 3.85737 0.780621 0.535168
12871 0.0151414 1.78571 0.764294 0.292331
12872 -0.0248586 -2.01429 0.780621 0.352985
12873 0.0134747 -2.01429 0.767903 0
12874 -8.21033 -1.21429 0.778343 0.172173
12875 -8.167 -1.80929 0.782422 0.138841
12876 -7.98211 1.4946 4.42157 0
12877 -7.98816 1.49458 4.40842 0
12878 -7.97288 1.49413 4.32 0
12879 -4.12553 -3.11429 4.36167 0
12880 -7.97242 -2.39633 4.34755 0
12881 -4.1154 -3.10593 4.40842 0
12882 -4.11449 -3.09242 4.40644 0
12883 -0.202525 1.05671 4.43833 0
12884 -0.216402 1.05413 4.37491 0
12885 -0.205076 1.05367 4.4131 0
12886 -5.67119 3.68371 4.36333 0
12887 -2.77386 3.67971 1.43667 0
12888 -0.198525 2.37104 1.43667 0
12889 -2.7654 3.66629 1.34736 0
12890 -2.7654 3.67734 1.40842 0
12891 -2.77341 3.67498 1.40797 0
12892 -2.76495 3.67971 1.41265 0
12893 -0.202525 2.35671 1.36167 0
12894 -0.198525 -1.64796 1.43833 0
12895 -0.229559 -1.64118 1.37861 0
12896 -0.202525 -1.63271 1.41265 0
12897 -7.97665 -1.78271 1.37491 0
12898 -7.98386 -1.78226 1.41687 0
12899 -6.87495 3.67971 1.41265 0
12900 -6.88341 3.65738 1.41262 0
12901 -5.77319 -0.13096 5.06 0
12902 -6.31653 -0.132627 3.69667 0
12903 -5.49652 -0.249293 4.38333 0
12904 -6.29653 -0.129293 3.68667 0
12905 -3.69153 1.91404 5.07 0
12906 -3.69319 2.16071 3.68667 0
12907 -5.21986 2.40071 0 0
12908 -5.21986 -1.00929 0.696667 0
12909 -3.69653 1.39237 4.36667 0
12910 -5.21653 1.60071 0.686667 0
12911 -3.07653 -3.24763 1.38333 0
12912 -3.12153 -3.27429 0.675 0
12913 -3.87153 -3.11096 0 0
12914 -6.02319 -0.217627 5.04 0
12915 -6.20318 -0.183755 3.99248 0
12916 -6.19287 -0.169151 3.99767 0
12917 -6.19862 -0.27763 3.99248 0
12918 -6.10651 -0.293997 3.99741 0
12919 -6.20307 -0.20096 4.08491 0
12920 -3.71688 1.99653 3.99274 0
12921 -3.81153 2.08406 4.00233 0
12922 -3.80819 2.08761 4.08445 0
12923 -5.13756 2.22818 0.997667 0
12924 -5.17153 2.31082 0.866882 0
12925 -5.17153 2.30538 0.997406 0
12926 -5.24986 2.2928 1.00752 0
12927 -5.17653 2.31082 1.08312 0
12928 -5.16292 -1.11594 1.00752 0
12929 -5.16403 -1.12529 0.997667 0
12930 -5.22963 -1.11997 1.00778 0
12931 -5.26755 -1.14498 1.00233 0
12932 -5.26423 -1.18936 1.00755 0
12933 -5.25097 -1.12453 0.99222 0
12934 -5.21986 -1.10573 0.867336 0
12935 -5.21653 -1.11929 0.868214 0
12936 -3.75233 -3.35932 1.00781 0.688718
12937 -3.69735 -3.22332 1.00233 0
12938 -3.68151 -3.364 0.997406 0.335281
12939 -3.78153 -3.31929 1.08179 0.285184
12940 -3.7862 -3.33718 1.00726 0.217465
12941 -0.234454 -0.887067 3.48738 0
12942 -7.6175 2.26041 0.663865 0
12943 -7.66022 2.25762 0.8485 0
12944 -7.82314 2.25706 0.662412 0
12945 -7.72806 2.2576 0.84848 0
12946 -7.85734 2.2574 0.787007 0
12947 -7.92064 2.23196 0.849344 0
12948 -7.92608 2.22569 0.849498 0
12949 -7.87586 2.25699 0.849672 0
12950 -7.9348 2.18384 0.653257 0
12951 -7.90483 2.23037 0.650625 0
12952 -7.93945 2.18902 0.651196 0
12953 -7.92381 2.22701 0.651883 0
12954 -7.88437 2.25825 0.660133 0
12955 -7.93263 2.18859 0.652148 0
12956 -7.87491 2.24129 0.645098 0
12957 -7.91832 2.23615 0.654819 0
12958 -7.93324 2.12479 0.646348 0
12959 -7.92875 1.66033 0.65027 0
12960 -7.93944 1.81571 0.658277 0
12961 -7.81719 2.02597 0.65 0
12962 -7.82025 2.04343 0.65 0
12963 -7.75181 2.12617 0.65 0
12964 -7.6714 1.76798 0.65 0
12965 -7.93818 1.80803 0.663667 0
12966 -7.88793 1.8497 0.650295 0
12967 -7.88357 1.87795 0.785 0
12968 -7.91044 1.84653 0.849635 0
12969 -7.85185 1.88526 0.663887 0
12970 -7.85726 1.87062 0.65009 0
12971 -7.81469 1.88578 0.663887 0
12972 -7.80325 1.88743 0.849801 0
12973 -7.75063 1.88743 0.849806 0
12974 -7.71236 1.87331 0.650295 0
12975 -7.69478 1.88591 0.726004 0
12976 -7.61367 1.8784 0.655268 0
12977 -7.61932 1.86791 0.65121 0
12978 -7.61756 1.87316 0.654679 0
12979 -7.61952 1.87992 0.849078 0
12980 -7.55558 1.8075 0.659027 0
12981 -7.58969 1.83733 0.650789 0
12982 -7.55357 1.80093 0.662373 0
12983 -7.55799 1.81397 0.659504 0
12984 -7.56993 1.81976 0.651627 0
12985 -7.56701 1.82983 0.848948 0
12986 -7.55077 1.79756 0.849895 0
12987 -7.55159 2.13091 0.726004 0
12988 -7.55159 2.09398 0.787007 0
12989 -7.55159 1.64634 0.787007 0
12990 -7.55958 1.62866 0.646627 0
12991 -7.56995 1.59206 0.648076 0
12992 -7.5609 1.61071 0.647757 0
12993 -7.55767 1.61119 0.657292 0
12994 -7.56968 1.58489 0.651361 0
12995 -7.61091 1.57181 0.650123 0
12996 -7.59151 1.56771 0.65773 0
12997 -7.55474 1.61651 0.664138 0
12998 -7.60861 1.55859 0.726004 0
12999 -7.5529 1.61806 0.84906 0
13000 -7.56002 1.59771 0.849103 0
13001 -7.58486 1.56838 0.849869 0
13002 -7.78483 1.56556 0.645454 0
13003 -7.78806 1.55385 0.848446 0
13004 -7.78483 1.55435 0.662412 0
13005 -7.63571 1.55249 0.849806 0
13006 -7.85119 1.55296 0.849612 0
13007 -7.94261 1.61204 0.659985 0
13008 -7.9108 1.58936 0.650179 0
13009 -7.94014 1.61608 0.849944 0
13010 -7.8751 1.57039 0.650085 0
13011 -7.9398 1.62223 0.848472 0
13012 -7.86334 1.55372 0.848987 0
13013 -7.99653 2.03737 0.846667 0
13014 -7.51321 1.94366 0.845 0
13015 -7.53345 1.58517 0.85 0
13016 -7.9555 1.56978 0.85 0
13017 -5.10653 3.77237 3.795 0
13018 -5.39653 3.81904 3 0
13019 -5.39653 -3.24763 6.75026 0
13020 -7.99653 -3.24763 6.01786 0
13021 -4.69986 -3.21429 4.11667 0
13022 -8.06319 -2.21763 4.76 0
13023 -8.12986 -1.81429 4.43333 0.199213
13024 -8.19653 0.682373 3.25746 0
13025 -3.07653 -3.24763 1.38333 0
13026 -7.99653 3.29904 4.6 0
13027 -0.146525 -1.59096 1.12 0
13028 -0.146525 2.42237 1.45333 0
13029 -0.129859 2.18904 1.76 0
13030 -0.196525 -2.16429 0.533333 0
13031 0.00347473 -0.414293 0.257463 0.544435
13032 -3.79862 0.345163 0 0
13033 -3.82319 0.361707 2 0
13034 -5.18054 -0.0406434 1.8381 0
13035 -6.98288 3.68571 0.4727 0
13036 -6.96488 3.68253 0.40285 0
13037 -5.2197 -0.542652 0.51715 0
